voltage_mv
-0.03
-0.03
-0.03
-0.034
-0.035
-0.035
-0.041
-0.048
-0.054
-0.061
-0.063
-0.059
-0.057
-0.054
-0.051
-0.05
-0.033
-0.004
0.018
0.009
-0.018
-0.027
-0.041
-0.054
-0.059
-0.07
-0.069
-0.072
-0.076
-0.075
-0.074
-0.04
-0.015
-0.014
-0.009
-0.006
-0.001
0.0
-0.011
-0.018
-0.028
-0.036
-0.045
-0.053
-0.051
-0.045
-0.035
-0.035
-0.015
-0.008
0.061
0.143
0.333
0.55
0.175
-0.29
-0.334
-0.242
-0.14
-0.102
-0.081
-0.076
-0.074
-0.067
-0.066
-0.064
-0.064
-0.059
-0.061
-0.063
-0.068
-0.072
-0.075
-0.078
-0.08
-0.085
-0.087
-0.078
-0.053
-0.023
-0.002
0.017
0.032
0.041
0.039
0.033
0.03
0.025
0.021
0.013
-0.008
-0.042
-0.058
-0.051
-0.047
-0.042
-0.038
-0.033
-0.03
-0.027
-0.025
-0.022
-0.02
-0.02
-0.023
-0.026
-0.023
-0.038
-0.049
-0.035
-0.029
-0.026
-0.022
-0.019
-0.014
-0.019
-0.02
-0.02
-0.02
-0.019
-0.021
-0.027
-0.038
-0.04
-0.033
-0.029
-0.022
-0.018
-0.012
-0.01
-0.01
-0.006
-0.005
-0.005
-0.014
-0.025
-0.038
-0.042
-0.029
-0.017
-0.01
-0.01
-0.009
-0.004
-0.006
-0.002
0.0
0.0
0.0
-0.005
-0.008
-0.012
-0.015
-0.02
-0.018
-0.015
-0.015
-0.011
-0.01
-0.01
-0.02
-0.028
-0.022
-0.018
-0.014
-0.009
-0.005
-0.005
-0.004
-0.008
-0.022
-0.026
-0.025
-0.025
-0.025
-0.024
-0.029
-0.032
-0.023
-0.015
-0.006
0.001
0.007
0.014
0.021
0.023
0.017
0.013
0.008
0.005
-0.002
-0.002
-0.014
-0.04
-0.038
-0.032
-0.029
-0.023
-0.02
-0.016
-0.013
-0.01
-0.007
-0.005
-0.003
0.0
0.003
0.006
0.009
0.01
0.003
-0.004
-0.011
-0.019
-0.027
-0.028
-0.024
-0.025
-0.021
-0.02
-0.02
-0.016
-0.013
-0.011
-0.006
-0.007
0.0
0.01
0.011
0.012
0.079
0.241
0.49
0.555
0.116
-0.244
-0.212
-0.162
-0.113
-0.084
-0.086
-0.084
-0.089
-0.09
-0.09
-0.085
-0.085
-0.088
-0.109
-0.127
-0.118
-0.11
-0.101
-0.096
-0.094
-0.09
-0.087
-0.085
-0.083
-0.072
-0.063
-0.05
-0.037
-0.029
-0.021
-0.004
0.021
0.026
0.02
0.018
0.013
0.01
0.006
-0.004
-0.01
-0.02
-0.025
-0.024
-0.038
-0.04
-0.029
-0.023
-0.013
-0.01
-0.01
-0.01
-0.011
-0.009
-0.011
-0.02
-0.019
-0.014
-0.012
-0.007
-0.006
-0.009
-0.014
-0.016
-0.02
-0.025
-0.022
